fecha,hospital,provincia,dia_semana,mes,year,pacientes_ayer,temperatura_media,temperatura_maxima,temperatura_minima,viento,viento_maximo,precipitaciones,humedad,target_pacientes
2025-01-20,H.U. Río Hortega,Valladolid,LUNES,1,2025,221,5.9,7.8,3.7,3.9,7.6,7.37,99.0,327
2025-01-21,H.U. Río Hortega,Valladolid,MARTES,1,2025,327,8.2,10.3,5.7,3.5,5.4,4.32,0.0,277
2025-01-22,H.U. Río Hortega,Valladolid,MIÉRCOLES,1,2025,277,9.0,11.5,7.5,4.3,11.1,15.24,98.0,257
2025-01-23,H.U. Río Hortega,Valladolid,JUEVES,1,2025,257,9.1,10.6,7.7,3.3,7.6,20.83,97.0,289
2025-01-24,H.U. Río Hortega,Valladolid,VIERNES,1,2025,289,9.8,12.6,7.8,6.5,9.4,0.0,90.0,310
2025-01-25,H.U. Río Hortega,Valladolid,SÁBADO,1,2025,310,8.3,11.4,4.9,10.0,16.5,2.54,84.0,244
2025-01-26,H.U. Río Hortega,Valladolid,DOMINGO,1,2025,244,8.6,13.1,3.2,10.9,18.3,2.29,84.0,316
2025-01-27,H.U. Río Hortega,Valladolid,LUNES,1,2025,316,8.8,13.0,3.1,16.9,29.4,6.1,86.0,283
2025-01-28,H.U. Río Hortega,Valladolid,MARTES,1,2025,283,5.1,9.5,2.1,14.1,22.2,9.91,84.0,295
2025-01-29,H.U. Río Hortega,Valladolid,MIÉRCOLES,1,2025,295,6.1,8.5,4.3,10.9,20.6,0.0,82.0,264
2025-01-30,H.U. Río Hortega,Valladolid,JUEVES,1,2025,264,4.8,8.9,2.3,11.9,18.3,1.52,75.0,268
2025-01-31,H.U. Río Hortega,Valladolid,VIERNES,1,2025,268,3.6,9.5,-0.9,3.5,5.4,0.0,77.0,258
2025-02-01,H.U. Río Hortega,Valladolid,SÁBADO,2,2025,258,4.2,11.7,-0.7,4.1,9.4,0.0,80.0,256
2025-02-02,H.U. Río Hortega,Valladolid,DOMINGO,2,2025,256,1.6,5.1,-1.4,3.7,9.4,0.0,96.0,259
2025-02-03,H.U. Río Hortega,Valladolid,LUNES,2,2025,259,3.5,9.1,-0.1,3.9,7.6,6.6,91.0,282
2025-02-04,H.U. Río Hortega,Valladolid,MARTES,2,2025,282,1.5,3.7,-0.7,2.6,5.4,0.0,99.0,268
2025-02-05,H.U. Río Hortega,Valladolid,MIÉRCOLES,2,2025,268,2.3,8.3,-1.0,3.3,7.6,0.0,95.0,260
2025-02-06,H.U. Río Hortega,Valladolid,JUEVES,2,2025,260,-0.1,1.4,-1.3,3.1,5.4,0.0,99.0,278
2025-02-07,H.U. Río Hortega,Valladolid,VIERNES,2,2025,278,4.1,10.2,-0.5,6.5,13.0,7.11,95.0,241
2025-02-08,H.U. Río Hortega,Valladolid,SÁBADO,2,2025,241,4.4,9.5,-0.9,3.7,5.4,0.25,79.0,237
2025-02-09,H.U. Río Hortega,Valladolid,DOMINGO,2,2025,237,9.0,13.5,5.6,5.2,7.6,0.0,87.0,263
2025-02-10,H.U. Río Hortega,Valladolid,LUNES,2,2025,263,9.3,12.6,7.1,2.6,5.4,1.52,95.0,281
2025-02-11,H.U. Río Hortega,Valladolid,MARTES,2,2025,281,9.0,13.8,5.9,3.9,9.4,3.81,83.0,281
2025-02-12,H.U. Río Hortega,Valladolid,MIÉRCOLES,2,2025,281,8.1,12.1,5.0,6.1,13.0,0.0,81.0,263
2025-02-13,H.U. Río Hortega,Valladolid,JUEVES,2,2025,263,7.8,11.5,4.0,4.4,7.6,0.0,90.0,281
2025-02-14,H.U. Río Hortega,Valladolid,VIERNES,2,2025,281,8.6,14.8,4.8,2.4,3.5,0.0,85.0,277
2025-02-15,H.U. Río Hortega,Valladolid,SÁBADO,2,2025,277,8.6,15.9,2.8,2.8,7.6,0.0,77.0,241
2025-02-16,H.U. Río Hortega,Valladolid,DOMINGO,2,2025,241,9.3,17.5,3.4,4.4,13.0,0.0,76.0,241
2025-02-17,H.U. Río Hortega,Valladolid,LUNES,2,2025,241,8.4,13.2,4.4,3.0,5.4,0.25,87.0,299
2025-02-18,H.U. Río Hortega,Valladolid,MARTES,2,2025,299,9.1,15.9,3.6,3.9,13.0,0.0,78.0,306
2025-02-19,H.U. Río Hortega,Valladolid,MIÉRCOLES,2,2025,306,10.0,17.2,4.4,3.1,5.4,0.0,78.0,267
2025-02-20,H.U. Río Hortega,Valladolid,JUEVES,2,2025,267,9.7,16.0,5.9,4.8,9.4,0.0,85.0,275
2025-02-21,H.U. Río Hortega,Valladolid,VIERNES,2,2025,275,10.2,14.8,7.1,6.3,20.6,0.0,84.0,277
2025-02-22,H.U. Río Hortega,Valladolid,SÁBADO,2,2025,277,8.2,12.4,5.4,5.7,11.1,10.16,81.0,240
2025-02-23,H.U. Río Hortega,Valladolid,DOMINGO,2,2025,240,6.5,13.6,1.7,3.9,7.6,0.0,83.0,257
2025-02-24,H.U. Río Hortega,Valladolid,LUNES,2,2025,257,9.3,15.2,4.3,7.0,11.1,0.0,70.0,273
2025-02-25,H.U. Río Hortega,Valladolid,MARTES,2,2025,273,8.9,11.3,4.0,8.3,13.0,0.25,73.0,304
2025-02-26,H.U. Río Hortega,Valladolid,MIÉRCOLES,2,2025,304,5.9,12.7,-0.1,3.3,7.6,0.0,69.0,264
2025-02-27,H.U. Río Hortega,Valladolid,JUEVES,2,2025,264,7.1,11.5,3.2,2.6,3.5,0.0,75.0,233
2025-02-28,H.U. Río Hortega,Valladolid,VIERNES,2,2025,233,7.2,10.6,5.9,3.9,7.6,1.02,79.0,299
2025-03-01,H.U. Río Hortega,Valladolid,SÁBADO,3,2025,299,5.2,7.9,3.0,8.0,13.0,0.25,71.0,230
2025-03-02,H.U. Río Hortega,Valladolid,DOMINGO,3,2025,230,3.3,6.3,1.2,8.0,16.5,0.51,83.0,216
2025-03-03,H.U. Río Hortega,Valladolid,LUNES,3,2025,216,7.8,11.9,4.2,10.2,18.3,0.51,80.0,286
2025-03-04,H.U. Río Hortega,Valladolid,MARTES,3,2025,286,9.6,13.8,6.8,6.5,14.8,0.76,83.0,254
2025-03-05,H.U. Río Hortega,Valladolid,MIÉRCOLES,3,2025,254,9.9,14.4,6.9,8.5,14.8,2.29,81.0,252
2025-03-06,H.U. Río Hortega,Valladolid,JUEVES,3,2025,252,11.0,16.2,8.2,8.7,13.0,0.0,75.0,267
2025-03-07,H.U. Río Hortega,Valladolid,VIERNES,3,2025,267,9.8,13.8,5.4,7.2,11.1,0.25,82.0,290
2025-03-08,H.U. Río Hortega,Valladolid,SÁBADO,3,2025,290,8.7,12.7,4.9,10.2,20.6,1.02,76.0,249
2025-03-09,H.U. Río Hortega,Valladolid,DOMINGO,3,2025,249,6.6,12.5,1.7,5.6,11.1,2.54,76.0,267
2025-03-10,H.U. Río Hortega,Valladolid,LUNES,3,2025,267,7.3,12.9,2.0,5.2,13.0,0.0,79.0,266
2025-03-11,H.U. Río Hortega,Valladolid,MARTES,3,2025,266,7.6,11.2,5.8,3.7,9.4,6.35,91.0,303
2025-03-12,H.U. Río Hortega,Valladolid,MIÉRCOLES,3,2025,303,7.8,13.0,3.1,7.0,13.0,4.57,78.0,289
2025-03-13,H.U. Río Hortega,Valladolid,JUEVES,3,2025,289,6.2,9.0,1.8,5.9,11.1,0.0,77.0,239
2025-03-14,H.U. Río Hortega,Valladolid,VIERNES,3,2025,239,3.8,8.4,-0.5,5.4,13.0,0.0,67.0,266
2025-03-15,H.U. Río Hortega,Valladolid,SÁBADO,3,2025,266,3.9,9.0,-0.7,3.5,7.6,0.0,71.0,204
2025-03-16,H.U. Río Hortega,Valladolid,DOMINGO,3,2025,204,4.1,8.5,0.6,4.1,7.6,1.02,67.0,263
2025-03-17,H.U. Río Hortega,Valladolid,LUNES,3,2025,263,5.6,12.3,-0.8,5.7,11.1,0.0,74.0,284
2025-03-18,H.U. Río Hortega,Valladolid,MARTES,3,2025,284,8.2,11.1,6.3,4.4,7.6,3.81,93.0,260
2025-03-19,H.U. Río Hortega,Valladolid,MIÉRCOLES,3,2025,260,10.9,14.8,6.3,7.0,16.5,4.57,71.0,247
2025-03-20,H.U. Río Hortega,Valladolid,JUEVES,3,2025,247,11.6,13.9,7.6,9.8,14.8,0.0,70.0,273
2025-03-21,H.U. Río Hortega,Valladolid,VIERNES,3,2025,273,8.7,11.7,5.5,8.9,14.8,4.32,87.0,258
2025-03-22,H.U. Río Hortega,Valladolid,SÁBADO,3,2025,258,6.2,12.3,3.6,8.7,14.8,14.99,91.0,252
2025-03-23,H.U. Río Hortega,Valladolid,DOMINGO,3,2025,252,6.0,11.3,0.7,8.0,11.1,28.7,77.0,267
2025-03-24,H.U. Río Hortega,Valladolid,LUNES,3,2025,267,7.4,13.4,3.9,6.9,13.0,5.08,86.0,253
2025-03-25,H.U. Río Hortega,Valladolid,MARTES,3,2025,253,8.9,13.5,4.7,3.7,7.6,3.56,77.0,281
2025-03-26,H.U. Río Hortega,Valladolid,MIÉRCOLES,3,2025,281,8.4,13.7,5.1,3.3,9.4,0.0,75.0,264
2025-03-27,H.U. Río Hortega,Valladolid,JUEVES,3,2025,264,7.2,12.2,3.0,3.7,9.4,0.0,77.0,293
2025-03-28,H.U. Río Hortega,Valladolid,VIERNES,3,2025,293,9.0,15.2,2.8,3.3,5.4,0.0,70.0,268
2025-03-29,H.U. Río Hortega,Valladolid,SÁBADO,3,2025,268,8.1,14.6,2.2,4.8,11.1,0.0,68.0,234
2025-03-30,H.U. Río Hortega,Valladolid,DOMINGO,3,2025,234,9.4,17.5,1.6,5.2,9.4,0.0,56.0,264
2025-03-31,H.U. Río Hortega,Valladolid,LUNES,3,2025,264,13.3,23.5,3.9,3.9,7.6,0.0,50.0,321
2025-04-01,H.U. Río Hortega,Valladolid,MARTES,4,2025,321,14.5,23.5,6.2,4.3,11.1,0.0,57.0,281
2025-04-02,H.U. Río Hortega,Valladolid,MIÉRCOLES,4,2025,281,13.3,20.0,7.1,6.3,14.8,0.0,71.0,254
2025-04-03,H.U. Río Hortega,Valladolid,JUEVES,4,2025,254,11.1,15.7,8.5,7.0,13.0,3.81,75.0,318
2025-04-04,H.U. Río Hortega,Valladolid,VIERNES,4,2025,318,11.7,15.1,8.9,9.3,18.3,6.1,77.0,285
2025-04-05,H.U. Río Hortega,Valladolid,SÁBADO,4,2025,285,11.3,15.4,8.6,5.4,9.4,1.02,77.0,257
2025-04-06,H.U. Río Hortega,Valladolid,DOMINGO,4,2025,257,11.6,18.8,4.8,3.0,7.6,0.25,69.0,290
2025-04-07,H.U. Río Hortega,Valladolid,LUNES,4,2025,290,13.7,21.0,6.4,3.3,5.4,0.0,63.0,290
2025-04-08,H.U. Río Hortega,Valladolid,MARTES,4,2025,290,15.7,24.3,6.9,3.9,7.6,0.0,57.0,309
2025-04-09,H.U. Río Hortega,Valladolid,MIÉRCOLES,4,2025,309,16.2,24.4,8.2,3.3,7.6,0.0,56.0,275
2025-04-10,H.U. Río Hortega,Valladolid,JUEVES,4,2025,275,17.3,23.8,9.5,4.6,7.6,0.0,55.0,292
2025-04-11,H.U. Río Hortega,Valladolid,VIERNES,4,2025,292,13.2,18.9,9.2,4.3,11.1,0.0,76.0,295
2025-04-12,H.U. Río Hortega,Valladolid,SÁBADO,4,2025,295,13.4,18.2,9.8,5.7,9.4,8.89,84.0,267
2025-04-13,H.U. Río Hortega,Valladolid,DOMINGO,4,2025,267,13.5,19.9,9.6,5.6,7.6,1.27,78.0,246
2025-04-14,H.U. Río Hortega,Valladolid,LUNES,4,2025,246,11.3,16.1,8.4,8.9,14.8,0.0,74.0,292
2025-04-15,H.U. Río Hortega,Valladolid,MARTES,4,2025,292,7.1,11.7,2.8,9.4,14.8,0.0,73.0,281
2025-04-16,H.U. Río Hortega,Valladolid,MIÉRCOLES,4,2025,281,5.4,12.1,1.2,8.3,16.5,0.0,81.0,254
2025-04-17,H.U. Río Hortega,Valladolid,JUEVES,4,2025,254,9.8,16.0,2.6,7.2,13.0,3.05,73.0,208
2025-04-18,H.U. Río Hortega,Valladolid,VIERNES,4,2025,208,11.8,16.8,8.9,8.0,20.6,0.0,83.0,225
2025-04-19,H.U. Río Hortega,Valladolid,SÁBADO,4,2025,225,7.6,12.5,3.2,14.4,22.2,7.11,78.0,234
2025-04-20,H.U. Río Hortega,Valladolid,DOMINGO,4,2025,234,9.8,16.7,2.8,8.0,13.0,7.11,75.0,245
2025-04-21,H.U. Río Hortega,Valladolid,LUNES,4,2025,245,10.7,15.8,6.5,6.3,11.1,0.0,81.0,281
2025-04-22,H.U. Río Hortega,Valladolid,MARTES,4,2025,281,11.7,17.0,7.2,3.9,7.6,2.79,72.0,283
2025-04-23,H.U. Río Hortega,Valladolid,MIÉRCOLES,4,2025,283,13.5,21.0,5.6,3.7,7.6,0.0,67.0,243
2025-04-24,H.U. Río Hortega,Valladolid,JUEVES,4,2025,243,15.8,24.0,7.4,3.3,5.4,0.0,61.0,270
2025-04-25,H.U. Río Hortega,Valladolid,VIERNES,4,2025,270,16.7,25.0,8.5,6.7,16.5,0.0,62.0,295
2025-04-26,H.U. Río Hortega,Valladolid,SÁBADO,4,2025,295,12.8,18.4,7.8,7.4,14.8,0.0,61.0,247
2025-04-27,H.U. Río Hortega,Valladolid,DOMINGO,4,2025,247,11.6,18.6,4.1,4.1,7.6,0.0,67.0,237
2025-04-28,H.U. Río Hortega,Valladolid,LUNES,4,2025,237,15.0,23.9,5.3,4.1,7.6,0.0,56.0,244
2025-04-29,H.U. Río Hortega,Valladolid,MARTES,4,2025,244,17.1,24.4,8.4,5.7,11.1,0.0,51.0,256
2025-04-30,H.U. Río Hortega,Valladolid,MIÉRCOLES,4,2025,256,14.8,21.0,9.0,5.4,16.5,0.0,67.0,278
2025-05-01,H.U. Río Hortega,Valladolid,JUEVES,5,2025,278,14.4,21.6,8.8,5.9,13.0,8.13,70.0,256
2025-05-02,H.U. Río Hortega,Valladolid,VIERNES,5,2025,256,13.6,17.8,9.9,7.6,13.0,6.1,79.0,242
2025-05-03,H.U. Río Hortega,Valladolid,SÁBADO,5,2025,242,14.6,20.3,11.2,5.0,11.1,14.48,73.0,229
2025-05-04,H.U. Río Hortega,Valladolid,DOMINGO,5,2025,229,12.6,16.4,10.1,5.4,11.1,1.02,81.0,266
2025-05-05,H.U. Río Hortega,Valladolid,LUNES,5,2025,266,12.6,17.2,8.4,5.7,11.1,0.51,76.0,297
2025-05-06,H.U. Río Hortega,Valladolid,MARTES,5,2025,297,9.1,13.0,5.1,5.7,14.8,1.02,63.0,279
2025-05-07,H.U. Río Hortega,Valladolid,MIÉRCOLES,5,2025,279,11.0,18.9,3.2,4.8,7.6,0.0,62.0,260
2025-05-08,H.U. Río Hortega,Valladolid,JUEVES,5,2025,260,13.1,21.0,6.3,5.0,14.8,0.0,60.0,288
2025-05-09,H.U. Río Hortega,Valladolid,VIERNES,5,2025,288,12.3,17.9,8.5,5.4,13.0,3.81,79.0,269
2025-05-10,H.U. Río Hortega,Valladolid,SÁBADO,5,2025,269,10.6,15.4,7.5,6.1,14.8,1.02,82.0,211
2025-05-11,H.U. Río Hortega,Valladolid,DOMINGO,5,2025,211,10.8,16.4,7.2,9.1,13.0,8.89,74.0,253
2025-05-12,H.U. Río Hortega,Valladolid,LUNES,5,2025,253,10.9,16.0,6.6,8.1,13.0,0.0,80.0,279
2025-05-13,H.U. Río Hortega,Valladolid,MARTES,5,2025,279,13.3,19.0,9.6,5.7,11.1,2.54,72.0,255
2025-05-14,H.U. Río Hortega,Valladolid,MIÉRCOLES,5,2025,255,13.5,20.1,8.7,4.6,9.4,0.51,76.0,277
2025-05-15,H.U. Río Hortega,Valladolid,JUEVES,5,2025,277,13.2,18.3,9.4,5.2,9.4,8.38,79.0,295
2025-05-16,H.U. Río Hortega,Valladolid,VIERNES,5,2025,295,14.6,21.9,7.1,3.9,7.6,0.25,57.0,266
2025-05-17,H.U. Río Hortega,Valladolid,SÁBADO,5,2025,266,15.9,23.7,7.5,3.7,5.4,0.0,55.0,194
2025-05-18,H.U. Río Hortega,Valladolid,DOMINGO,5,2025,194,18.8,27.2,9.9,6.7,14.8,0.0,49.0,251
2025-05-19,H.U. Río Hortega,Valladolid,LUNES,5,2025,251,14.9,20.2,9.9,8.3,14.8,0.0,64.0,310
2025-05-20,H.U. Río Hortega,Valladolid,MARTES,5,2025,310,16.2,22.7,8.9,3.9,9.4,0.0,57.0,273
2025-05-21,H.U. Río Hortega,Valladolid,MIÉRCOLES,5,2025,273,17.2,25.4,9.0,5.7,11.1,0.0,60.0,283
2025-05-22,H.U. Río Hortega,Valladolid,JUEVES,5,2025,283,13.8,19.1,7.8,5.7,11.1,0.0,61.0,275
2025-05-23,H.U. Río Hortega,Valladolid,VIERNES,5,2025,275,14.3,22.0,6.3,6.1,9.4,0.0,56.0,241
2025-05-24,H.U. Río Hortega,Valladolid,SÁBADO,5,2025,241,16.7,24.6,7.3,4.1,7.6,0.0,50.0,221
2025-05-25,H.U. Río Hortega,Valladolid,DOMINGO,5,2025,221,12.8,14.7,11.2,3.3,5.4,0.0,72.0,228
2025-05-26,H.U. Río Hortega,Valladolid,LUNES,5,2025,228,17.9,25.4,10.6,4.4,7.6,0.0,59.0,335
2025-05-27,H.U. Río Hortega,Valladolid,MARTES,5,2025,335,19.7,28.8,10.1,3.9,7.6,0.0,52.0,285
2025-05-28,H.U. Río Hortega,Valladolid,MIÉRCOLES,5,2025,285,19.1,31.1,12.0,3.0,3.5,0.0,52.0,260
2025-05-29,H.U. Río Hortega,Valladolid,JUEVES,5,2025,260,23.8,33.0,13.5,3.1,5.4,0.0,43.0,253
2025-05-30,H.U. Río Hortega,Valladolid,VIERNES,5,2025,253,22.1,32.6,17.1,4.4,9.4,0.0,57.0,287
2025-05-31,H.U. Río Hortega,Valladolid,SÁBADO,5,2025,287,21.4,32.5,13.5,3.9,7.6,13.46,64.0,352
2025-06-01,H.U. Río Hortega,Valladolid,DOMINGO,6,2025,352,23.3,30.7,19.0,5.4,11.1,0.0,57.0,297
2025-06-02,H.U. Río Hortega,Valladolid,LUNES,6,2025,297,19.3,24.5,13.5,5.0,5.4,0.0,73.0,333
2025-06-03,H.U. Río Hortega,Valladolid,MARTES,6,2025,333,16.3,23.7,13.1,5.9,14.8,1.02,85.0,254
2025-06-04,H.U. Río Hortega,Valladolid,MIÉRCOLES,6,2025,254,15.8,22.6,11.1,6.7,14.8,26.42,76.0,284
2025-06-05,H.U. Río Hortega,Valladolid,JUEVES,6,2025,284,18.1,26.4,10.8,5.7,9.4,0.25,57.0,296
2025-06-06,H.U. Río Hortega,Valladolid,VIERNES,6,2025,296,19.2,26.7,12.1,5.7,11.1,0.0,60.0,265
2025-06-07,H.U. Río Hortega,Valladolid,SÁBADO,6,2025,265,20.3,28.3,12.9,6.3,11.1,0.0,51.0,251
2025-06-08,H.U. Río Hortega,Valladolid,DOMINGO,6,2025,251,18.3,28.4,11.7,4.1,5.4,0.0,64.0,248
2025-06-09,H.U. Río Hortega,Valladolid,LUNES,6,2025,248,22.6,33.1,13.0,4.1,7.6,0.0,53.0,315
2025-06-10,H.U. Río Hortega,Valladolid,MARTES,6,2025,315,25.1,34.1,16.8,5.2,11.1,0.0,46.0,282
2025-06-11,H.U. Río Hortega,Valladolid,MIÉRCOLES,6,2025,282,22.7,27.2,19.1,6.5,14.8,0.51,60.0,262
2025-06-12,H.U. Río Hortega,Valladolid,JUEVES,6,2025,262,20.3,26.6,13.7,5.4,9.4,1.27,54.0,303
2025-06-13,H.U. Río Hortega,Valladolid,VIERNES,6,2025,303,22.1,30.5,13.6,4.8,11.1,0.0,50.0,285
2025-06-14,H.U. Río Hortega,Valladolid,SÁBADO,6,2025,285,22.2,29.7,14.8,5.4,13.0,0.0,53.0,249
2025-06-15,H.U. Río Hortega,Valladolid,DOMINGO,6,2025,249,19.7,27.5,14.6,5.9,9.4,0.0,67.0,287
2025-06-16,H.U. Río Hortega,Valladolid,LUNES,6,2025,287,22.6,33.7,12.5,4.8,7.6,0.0,53.0,269
2025-06-17,H.U. Río Hortega,Valladolid,MARTES,6,2025,269,26.4,36.1,17.0,3.9,7.6,0.0,46.0,256
2025-06-18,H.U. Río Hortega,Valladolid,MIÉRCOLES,6,2025,256,28.0,37.0,18.1,5.9,16.5,0.0,39.0,248
2025-06-19,H.U. Río Hortega,Valladolid,JUEVES,6,2025,248,25.3,30.4,19.3,5.7,14.8,0.0,40.0,289
2025-06-20,H.U. Río Hortega,Valladolid,VIERNES,6,2025,289,26.3,35.7,18.0,4.6,13.0,0.0,41.0,266
2025-06-21,H.U. Río Hortega,Valladolid,SÁBADO,6,2025,266,27.9,37.2,19.3,6.3,14.8,0.0,39.0,246
2025-06-22,H.U. Río Hortega,Valladolid,DOMINGO,6,2025,246,27.2,35.7,19.4,6.3,13.0,0.0,40.0,265
2025-06-23,H.U. Río Hortega,Valladolid,LUNES,6,2025,265,26.4,34.0,17.5,5.6,16.5,0.0,41.0,297
2025-06-24,H.U. Río Hortega,Valladolid,MARTES,6,2025,297,20.7,27.1,17.1,7.4,16.5,1.52,69.0,318
2025-06-25,H.U. Río Hortega,Valladolid,MIÉRCOLES,6,2025,318,20.8,26.6,15.8,8.3,14.8,6.35,59.0,263
2025-06-26,H.U. Río Hortega,Valladolid,JUEVES,6,2025,263,22.9,30.7,14.4,3.7,5.4,0.0,49.0,258
2025-06-27,H.U. Río Hortega,Valladolid,VIERNES,6,2025,258,26.1,35.1,16.3,4.4,9.4,0.0,39.0,268
2025-06-28,H.U. Río Hortega,Valladolid,SÁBADO,6,2025,268,27.8,36.7,17.6,4.4,11.1,0.0,34.0,212
2025-06-29,H.U. Río Hortega,Valladolid,DOMINGO,6,2025,212,28.2,37.8,19.1,5.4,13.0,0.0,35.0,258
2025-06-30,H.U. Río Hortega,Valladolid,LUNES,6,2025,258,28.7,37.9,19.4,5.9,13.0,0.0,32.0,289
2025-07-01,H.U. Río Hortega,Valladolid,MARTES,7,2025,289,29.2,38.0,19.3,5.2,11.1,0.0,30.0,260
2025-07-02,H.U. Río Hortega,Valladolid,MIÉRCOLES,7,2025,260,28.1,37.1,19.8,6.1,11.1,0.0,37.0,294
2025-07-03,H.U. Río Hortega,Valladolid,JUEVES,7,2025,294,23.4,34.3,16.7,5.6,11.1,0.0,60.0,270
2025-07-04,H.U. Río Hortega,Valladolid,VIERNES,7,2025,270,25.1,34.8,17.3,5.6,11.1,2.29,55.0,244
2025-07-05,H.U. Río Hortega,Valladolid,SÁBADO,7,2025,244,25.0,34.1,16.9,5.2,11.1,2.03,50.0,261
2025-07-06,H.U. Río Hortega,Valladolid,DOMINGO,7,2025,261,24.9,33.1,16.3,6.1,11.1,0.25,45.0,244
2025-07-07,H.U. Río Hortega,Valladolid,LUNES,7,2025,244,22.1,30.2,15.7,6.3,13.0,0.0,52.0,290
2025-07-08,H.U. Río Hortega,Valladolid,MARTES,7,2025,290,21.1,30.2,12.2,5.7,7.6,0.0,42.0,285
2025-07-09,H.U. Río Hortega,Valladolid,MIÉRCOLES,7,2025,285,24.4,35.0,13.0,5.2,7.6,0.0,41.0,278
2025-07-10,H.U. Río Hortega,Valladolid,JUEVES,7,2025,278,27.2,35.7,17.4,5.6,11.1,0.0,33.0,293
2025-07-11,H.U. Río Hortega,Valladolid,VIERNES,7,2025,293,25.1,32.6,18.1,6.5,13.0,0.0,40.0,265
2025-07-12,H.U. Río Hortega,Valladolid,SÁBADO,7,2025,265,22.4,30.6,16.4,5.0,9.4,0.0,56.0,237
2025-07-13,H.U. Río Hortega,Valladolid,DOMINGO,7,2025,237,23.9,31.0,17.3,5.9,13.0,0.51,51.0,254
2025-07-14,H.U. Río Hortega,Valladolid,LUNES,7,2025,254,25.3,33.4,16.5,6.5,11.1,0.0,46.0,290
2025-07-15,H.U. Río Hortega,Valladolid,MARTES,7,2025,290,24.3,33.1,15.4,5.0,7.6,0.0,47.0,272
2025-07-16,H.U. Río Hortega,Valladolid,MIÉRCOLES,7,2025,272,27.7,38.0,16.3,4.8,11.1,0.0,32.0,250
2025-07-17,H.U. Río Hortega,Valladolid,JUEVES,7,2025,250,27.7,36.5,18.0,6.5,14.8,0.0,32.0,258
2025-07-18,H.U. Río Hortega,Valladolid,VIERNES,7,2025,258,23.8,31.1,16.8,7.4,14.8,0.0,47.0,252
2025-07-19,H.U. Río Hortega,Valladolid,SÁBADO,7,2025,252,21.8,28.4,15.7,8.1,14.8,0.0,51.0,248
2025-07-20,H.U. Río Hortega,Valladolid,DOMINGO,7,2025,248,20.3,26.6,15.4,11.3,18.3,0.0,49.0,269
2025-07-21,H.U. Río Hortega,Valladolid,LUNES,7,2025,269,20.2,28.0,11.8,5.6,9.4,0.0,37.0,278
2025-07-22,H.U. Río Hortega,Valladolid,MARTES,7,2025,278,23.1,31.9,12.9,5.6,11.1,0.0,40.0,260
2025-07-23,H.U. Río Hortega,Valladolid,MIÉRCOLES,7,2025,260,22.1,29.5,15.9,5.7,9.4,0.0,51.0,242
2025-07-24,H.U. Río Hortega,Valladolid,JUEVES,7,2025,242,18.4,24.6,12.7,7.4,11.1,0.0,55.0,249
2025-07-25,H.U. Río Hortega,Valladolid,VIERNES,7,2025,249,19.7,27.2,12.1,6.9,9.4,0.0,49.0,235
2025-07-26,H.U. Río Hortega,Valladolid,SÁBADO,7,2025,235,21.7,30.9,12.1,5.6,9.4,0.0,45.0,217
2025-07-27,H.U. Río Hortega,Valladolid,DOMINGO,7,2025,217,23.8,32.6,14.4,5.4,9.4,0.0,40.0,220
2025-07-28,H.U. Río Hortega,Valladolid,LUNES,7,2025,220,20.5,26.7,15.1,7.2,11.1,0.0,55.0,262
2025-07-29,H.U. Río Hortega,Valladolid,MARTES,7,2025,262,21.4,26.9,13.6,7.2,9.4,0.0,47.0,246
2025-07-30,H.U. Río Hortega,Valladolid,MIÉRCOLES,7,2025,246,22.1,30.7,12.5,4.8,7.6,0.0,46.0,264
2025-07-31,H.U. Río Hortega,Valladolid,JUEVES,7,2025,264,22.8,32.4,13.7,5.2,9.4,0.0,45.0,271
2025-08-01,H.U. Río Hortega,Valladolid,VIERNES,8,2025,271,22.6,32.0,13.8,5.7,11.1,0.0,47.0,232
2025-08-02,H.U. Río Hortega,Valladolid,SÁBADO,8,2025,232,23.4,33.3,14.6,6.1,13.0,0.0,46.0,215
2025-08-03,H.U. Río Hortega,Valladolid,DOMINGO,8,2025,215,24.1,34.2,14.7,4.6,7.6,0.0,36.0,227
2025-08-04,H.U. Río Hortega,Valladolid,LUNES,8,2025,227,26.8,37.7,15.9,4.1,9.4,0.0,31.0,281
2025-08-05,H.U. Río Hortega,Valladolid,MARTES,8,2025,281,26.1,34.8,19.6,5.2,7.6,0.0,39.0,242
2025-08-06,H.U. Río Hortega,Valladolid,MIÉRCOLES,8,2025,242,25.5,36.1,15.9,5.7,11.1,0.0,39.0,220
2025-08-07,H.U. Río Hortega,Valladolid,JUEVES,8,2025,220,28.5,38.9,17.9,4.1,9.4,0.0,27.0,264
2025-08-08,H.U. Río Hortega,Valladolid,VIERNES,8,2025,264,28.9,38.0,19.2,4.3,11.1,0.0,27.0,252
2025-08-09,H.U. Río Hortega,Valladolid,SÁBADO,8,2025,252,30.1,38.9,20.6,4.3,9.4,0.0,30.0,224
2025-08-10,H.U. Río Hortega,Valladolid,DOMINGO,8,2025,224,30.4,39.3,20.1,5.7,9.4,0.0,28.0,240
2025-08-11,H.U. Río Hortega,Valladolid,LUNES,8,2025,240,30.8,39.2,21.6,4.8,9.4,0.0,24.0,268
2025-08-12,H.U. Río Hortega,Valladolid,MARTES,8,2025,268,28.1,39.5,21.2,6.3,20.6,0.0,32.0,244
